PlayerName,Matches,Innings,NotOut,Runs,HighestScore,Average,Centuries,HalfCenturies,Ducks,Country,FirstMatch,LastMatch,CenturyConversion,DuckPercentage,NotOutPercentage,FiftyPlusScorePercentage,CareerLength,MatchesPerYear,CurrentPlayer
PGV van der Bijl,5,9,0,460,125,51.11,1,2,0,SA,1938,1939,0.3333,0.0,0.0,0.3333,1,5.0,0
CL McCool,14,17,4,459,104,35.3,1,1,0,AUS,1946,1950,0.5,0.0,0.2353,0.1176,4,3.5,0
TA Ward,23,42,9,459,64,13.9,0,2,5,SA,1912,1924,0.0,0.119,0.2143,0.0476,12,1.92,0
VJ Scott,10,17,1,458,84,28.62,0,3,1,NZ,1946,1952,0.0,0.0588,0.0588,0.1765,6,1.67,0
A Cotter,21,37,2,457,45,13.05,0,0,6,AUS,1904,1912,0.0,0.1622,0.0541,0.0,8,2.62,0
AR Lewis,9,16,2,457,125,32.64,1,3,2,ENG,1972,1973,0.25,0.125,0.125,0.25,1,9.0,0
TE Blain,11,20,3,456,78,26.82,0,2,2,NZ,1986,1994,0.0,0.1,0.15,0.1,8,1.38,0
TM Moody,8,14,0,456,106,32.57,2,3,1,AUS,1989,1992,0.4,0.0714,0.0,0.3571,3,2.67,0
JM Blanckenberg,18,30,7,455,59,19.78,0,2,2,SA,1913,1924,0.0,0.0667,0.2333,0.0667,11,1.64,0
DAS Gunaratne,6,10,2,455,116,56.87,1,3,1,SL,2016,2017,0.25,0.1,0.2,0.4,1,6.0,0
MD Moxon,10,17,1,455,99,28.43,0,3,2,ENG,1986,1989,0.0,0.1176,0.0588,0.1765,3,3.33,0
BH Pairaudeau,13,21,0,454,115,21.61,1,3,3,WI,1953,1957,0.25,0.1429,0.0,0.1905,4,3.25,0
BH Valentine,7,9,2,454,136,64.85,2,1,0,ENG,1933,1939,0.6667,0.0,0.2222,0.3333,6,1.17,0
B Wood,12,21,0,454,90,21.61,0,2,1,ENG,1972,1978,0.0,0.0476,0.0,0.0952,6,2.0,0
Mohammed Shami,47,60,19,453,51,11.04,0,1,13,IND,2013,2019,0.0,0.2167,0.3167,0.0167,6,7.83,1
Saeed Ajmal,35,53,12,451,50,11.0,0,1,9,PAK,2009,2014,0.0,0.1698,0.2264,0.0189,5,7.0,0
MA Vermeulen,9,18,0,449,118,24.94,1,2,3,ZIM,2002,2014,0.3333,0.1667,0.0,0.1667,12,0.75,0
WV Raman,11,19,1,448,96,24.88,0,4,4,IND,1988,1997,0.0,0.2105,0.0526,0.2105,9,1.22,0
IS Sodhi,17,25,4,448,63,21.33,0,3,4,NZ,2013,2018,0.0,0.16,0.16,0.12,5,3.4,0
TR Ambrose,11,16,1,447,102,29.8,1,3,2,ENG,2008,2009,0.25,0.125,0.0625,0.25,1,11.0,0
TJ Friend,13,19,4,447,81,29.8,0,3,4,ZIM,2001,2004,0.0,0.2105,0.2105,0.1579,3,4.33,0
JL Hendriks,20,32,8,447,64,18.62,0,2,4,WI,1962,1969,0.0,0.125,0.25,0.0625,7,2.86,0
CT Bancroft,10,18,1,446,82,26.23,0,3,1,AUS,2017,2019,0.0,0.0556,0.0556,0.1667,2,5.0,1
NA Foster,29,45,7,446,39,11.73,0,0,9,ENG,1983,1993,0.0,0.2,0.1556,0.0,10,2.9,0
RJ Bright,25,39,8,445,33,14.35,0,0,6,AUS,1977,1986,0.0,0.1538,0.2051,0.0,9,2.78,0
MS Kasprowicz,38,54,12,445,25,10.59,0,0,7,AUS,1996,2006,0.0,0.1296,0.2222,0.0,10,3.8,0
CD Cumming,11,19,2,441,74,25.94,0,1,1,NZ,2005,2008,0.0,0.0526,0.1053,0.0526,3,3.67,0
Mohammad Ilyas,10,19,0,441,126,23.21,1,2,1,PAK,1964,1969,0.3333,0.0526,0.0,0.1579,5,2.0,0
JW Guy,12,23,2,440,102,20.95,1,3,3,NZ,1955,1961,0.25,0.1304,0.087,0.1739,6,2.0,0
RM Hogg,38,58,13,439,52,9.75,0,1,14,AUS,1978,1984,0.0,0.2414,0.2241,0.0172,6,6.33,0
WM Wallace,13,21,0,439,66,20.9,0,5,0,NZ,1937,1953,0.0,0.0,0.0,0.2381,16,0.81,0
A Chopra,10,19,0,437,60,23.0,0,2,1,IND,2003,2004,0.0,0.0526,0.0,0.1053,1,10.0,0
Saleem Elahi,13,24,1,436,72,18.95,0,1,6,PAK,1995,2003,0.0,0.25,0.0417,0.0417,8,1.62,0
RJ Ratnayake,23,36,6,433,56,14.43,0,2,5,SL,1983,1992,0.0,0.1389,0.1667,0.0556,9,2.56,0
PL Taylor,13,19,3,431,87,26.93,0,2,1,AUS,1987,1991,0.0,0.0526,0.1579,0.1053,4,3.25,0
AA Mallett,38,50,13,430,43,11.62,0,0,10,AUS,1968,1980,0.0,0.2,0.26,0.0,12,3.17,0
AA Baig,10,18,0,428,112,23.77,1,2,1,IND,1959,1967,0.3333,0.0556,0.0,0.1667,8,1.25,0
TB de Bruyn,12,23,1,428,101,19.45,1,0,2,SA,2017,2019,1.0,0.087,0.0435,0.0435,2,6.0,1
SP Jones,12,24,4,428,87,21.4,0,1,3,AUS,1882,1888,0.0,0.125,0.1667,0.0417,6,2.0,0
Imran Nazir,8,13,0,427,131,32.84,2,1,3,PAK,1999,2002,0.6667,0.2308,0.0,0.2308,3,2.67,0
R Peel,20,33,4,427,83,14.72,0,3,8,ENG,1884,1896,0.0,0.2424,0.1212,0.0909,12,1.67,0
PW Sherwell,13,22,4,427,115,23.72,1,1,1,SA,1906,1911,0.5,0.0455,0.1818,0.0909,5,2.6,0
DR Tuffey,26,36,10,427,80,16.42,0,1,6,NZ,2000,2010,0.0,0.1667,0.2778,0.0278,10,2.6,0
NM Hauritz,17,24,7,426,75,25.05,0,2,1,AUS,2004,2010,0.0,0.0417,0.2917,0.0833,6,2.83,0
DT Ring,13,21,2,426,67,22.42,0,4,2,AUS,1948,1953,0.0,0.0952,0.0952,0.1905,5,2.6,0
PK Amre,11,13,3,425,103,42.5,1,3,0,IND,1992,1993,0.25,0.0,0.2308,0.3077,1,11.0,0
D Denton,11,22,1,424,104,20.19,1,1,4,ENG,1905,1910,0.5,0.1818,0.0455,0.0909,5,2.2,0
RW Anderson,9,18,0,423,92,23.5,0,3,1,NZ,1976,1978,0.0,0.0556,0.0,0.1667,2,4.5,0
AG Kripal Singh,14,20,5,422,100,28.13,1,2,4,IND,1955,1964,0.3333,0.2,0.25,0.15,9,1.56,0
GG Arnold,34,46,11,421,59,12.02,0,1,5,ENG,1967,1975,0.0,0.1087,0.2391,0.0217,8,4.25,0
RDB Croft,21,34,8,421,37,16.19,0,0,2,ENG,1996,2001,0.0,0.0588,0.2353,0.0,5,4.2,0
HG Vivian,7,10,0,421,100,42.1,1,5,0,NZ,1931,1937,0.1667,0.0,0.0,0.6,6,1.17,0
RB Desai,28,44,13,418,85,13.48,0,1,8,IND,1959,1968,0.0,0.1818,0.2955,0.0227,9,3.11,0
CK Kapugedera,8,15,3,418,96,34.83,0,4,1,SL,2006,2009,0.0,0.0667,0.2,0.2667,3,2.67,0
CL King,9,16,3,418,100,32.15,1,2,3,WI,1976,1980,0.3333,0.1875,0.1875,0.1875,4,2.25,0
Naeem Islam,8,15,2,416,108,32.0,1,1,0,BAN,2008,2012,0.5,0.0,0.1333,0.1333,4,2.0,0
AE Relf,13,21,3,416,63,23.11,0,1,1,ENG,1903,1914,0.0,0.0476,0.1429,0.0476,11,1.18,0
GL Weir,11,16,2,416,74,29.71,0,3,1,NZ,1930,1937,0.0,0.0625,0.125,0.1875,7,1.57,0
JL Pattinson,20,24,9,415,47,27.66,0,0,2,AUS,2011,2019,0.0,0.0833,0.375,0.0,8,2.5,1
GC Grant,12,22,6,413,71,25.81,0,3,1,WI,1930,1935,0.0,0.0455,0.2727,0.1364,5,2.4,0
AG Fairfax,10,12,4,410,65,51.25,0,4,0,AUS,1929,1931,0.0,0.0,0.3333,0.3333,2,5.0,0
WJ O'Reilly,27,39,7,410,56,12.81,0,1,6,AUS,1932,1946,0.0,0.1538,0.1795,0.0256,14,1.93,0
AH Bakewell,6,9,0,409,107,45.44,1,3,0,ENG,1931,1935,0.25,0.0,0.0,0.4444,4,1.5,0
DJ Insole,9,17,2,408,110,27.2,1,1,2,ENG,1950,1957,0.5,0.1176,0.1176,0.1176,7,1.29,0
DBL Powell,37,57,5,407,36,7.82,0,0,15,WI,2002,2009,0.0,0.2632,0.0877,0.0,7,5.29,0
DS de Silva,12,22,3,406,61,21.36,0,2,3,SL,1982,1984,0.0,0.1364,0.1364,0.0909,2,6.0,0
JH Hampshire,8,16,1,403,107,26.86,1,2,2,ENG,1969,1975,0.3333,0.125,0.0625,0.1875,6,1.33,0
LR Johnson,9,16,0,403,66,25.18,0,2,2,WI,2014,2016,0.0,0.125,0.0,0.125,2,4.5,0
AJ Richardson,9,13,0,403,100,31.0,1,2,1,AUS,1924,1926,0.3333,0.0769,0.0,0.2308,2,4.5,0
NS Yadav,35,40,12,403,43,14.39,0,0,4,IND,1979,1987,0.0,0.1,0.3,0.0,8,4.38,0
JR Hazlewood,51,62,29,402,39,12.18,0,0,10,AUS,2014,2019,0.0,0.1613,0.4677,0.0,5,10.2,1
TL Best,25,38,6,401,95,12.53,0,1,9,WI,2003,2013,0.0,0.2368,0.1579,0.0263,10,2.5,0
KE Rigg,8,12,0,401,127,33.41,1,1,0,AUS,1931,1937,0.5,0.0,0.0,0.1667,6,1.33,0
BN Jarman,19,30,3,400,78,14.81,0,2,5,AUS,1959,1969,0.0,0.1667,0.1,0.0667,10,1.9,0
NBF Mann,19,31,1,400,52,13.33,0,1,4,SA,1947,1951,0.0,0.129,0.0323,0.0323,4,4.75,0
M van Jaarsveld,9,15,2,397,73,30.53,0,3,0,SA,2002,2004,0.0,0.0,0.1333,0.2,2,4.5,0
C Sharma,23,27,9,396,54,22.0,0,1,2,IND,1984,1989,0.0,0.0741,0.3333,0.037,5,4.6,0
Abdur Rehman,22,31,3,395,60,14.1,0,2,4,PAK,2007,2014,0.0,0.129,0.0968,0.0645,7,3.14,0
JW Gleeson,29,46,8,395,45,10.39,0,0,11,AUS,1967,1972,0.0,0.2391,0.1739,0.0,5,5.8,0
Shujauddin,19,32,6,395,47,15.19,0,0,3,PAK,1954,1962,0.0,0.0938,0.1875,0.0,8,2.38,0
S van Zyl,12,17,2,395,101,26.33,1,0,2,SA,2014,2016,1.0,0.1176,0.1176,0.0588,2,6.0,0
JEF Beck,8,15,0,394,99,26.26,0,3,1,NZ,1953,1956,0.0,0.0667,0.0,0.2,3,2.67,0
FH Edwards,55,88,28,394,30,6.56,0,0,19,WI,2003,2012,0.0,0.2159,0.3182,0.0,9,6.11,0
SJ Rixon,13,24,3,394,54,18.76,0,2,4,AUS,1977,1985,0.0,0.1667,0.125,0.0833,8,1.62,0
D Tallon,21,26,3,394,92,17.13,0,2,3,AUS,1946,1953,0.0,0.1154,0.1154,0.0769,7,3.0,0
W Gunn,11,20,2,392,102,21.77,1,1,1,ENG,1887,1899,0.5,0.05,0.1,0.1,12,0.92,0
CL Smith,8,14,1,392,91,30.15,0,2,1,ENG,1983,1986,0.0,0.0714,0.0714,0.1429,3,2.67,0
KMDN Kulasekara,21,28,1,391,64,14.48,0,1,4,SL,2005,2014,0.0,0.1429,0.0357,0.0357,9,2.33,0
RB Minnett,9,15,0,391,90,26.06,0,3,3,AUS,1911,1912,0.0,0.2,0.0,0.2,1,9.0,0
ARC Fraser,46,67,15,388,32,7.46,0,0,9,ENG,1989,1998,0.0,0.1343,0.2239,0.0,9,5.11,0
CO Browne,20,30,6,387,68,16.12,0,1,7,WI,1995,2005,0.0,0.2333,0.2,0.0333,10,2.0,0
VC Drakes,12,20,2,386,67,21.44,0,1,2,WI,2002,2004,0.0,0.1,0.1,0.05,2,6.0,0
MS Harris,9,17,1,385,79,24.06,0,2,0,AUS,2018,2019,0.0,0.0,0.0588,0.1176,1,9.0,1
J Mubarak,13,23,1,385,49,17.5,0,0,5,SL,2002,2015,0.0,0.2174,0.0435,0.0,13,1.0,0
MJ Stewart,8,12,1,385,87,35.0,0,2,1,ENG,1962,1964,0.0,0.0833,0.0833,0.1667,2,4.0,0
Tapash Baisya,21,40,6,384,66,11.29,0,2,9,BAN,2002,2005,0.0,0.225,0.15,0.05,3,7.0,0
EE Hemmings,16,21,4,383,95,22.52,0,2,5,ENG,1982,1991,0.0,0.2381,0.1905,0.0952,9,1.78,0
J Moroney,7,12,1,383,118,34.81,2,1,3,AUS,1949,1952,0.6667,0.25,0.0833,0.25,3,2.33,0
LK Germon,12,21,3,382,55,21.22,0,1,3,NZ,1995,1997,0.0,0.1429,0.1429,0.0476,2,6.0,0
DR Parry,12,20,3,381,65,22.41,0,3,3,WI,1978,1980,0.0,0.15,0.15,0.15,2,6.0,0
JS Patel,24,38,8,381,47,12.7,0,0,7,NZ,2006,2017,0.0,0.1842,0.2105,0.0,11,2.18,0
PGH Fender,13,21,1,380,60,19.0,0,2,3,ENG,1921,1929,0.0,0.1429,0.0476,0.0952,8,1.62,0
RIC Holder,11,17,2,380,91,25.33,0,2,1,WI,1997,1999,0.0,0.0588,0.1176,0.1176,2,5.5,0
DK Morrison,48,71,26,379,42,8.42,0,0,24,NZ,1987,1997,0.0,0.338,0.3662,0.0,10,4.8,0
S Shivnarine,8,14,1,379,63,29.15,0,4,2,WI,1978,1979,0.0,0.1429,0.0714,0.2857,1,8.0,0
PGZ Harris,9,18,1,378,101,22.23,1,1,3,NZ,1955,1965,0.5,0.1667,0.0556,0.1111,10,0.9,0
GN Edwards,8,15,0,377,55,25.13,0,3,2,NZ,1977,1981,0.0,0.1333,0.0,0.2,4,2.0,0
FG Mann,7,12,2,376,136,37.6,1,0,0,ENG,1948,1949,1.0,0.0,0.1667,0.0833,1,7.0,0
DJ Capel,15,25,1,374,98,15.58,0,2,4,ENG,1987,1990,0.0,0.16,0.04,0.08,3,5.0,0
GRA Langley,26,37,12,374,53,14.96,0,1,3,AUS,1951,1956,0.0,0.0811,0.3243,0.027,5,5.2,0
KK Nair,6,7,1,374,303,62.33,1,0,1,IND,2016,2017,1.0,0.1429,0.1429,0.1429,1,6.0,0
RO Schwarz,20,35,8,374,61,13.85,0,1,6,SA,1906,1912,0.0,0.1714,0.2286,0.0286,6,3.33,0
Taijul Islam,27,45,6,374,39,9.58,0,0,5,BAN,2014,2019,0.0,0.1111,0.1333,0.0,5,5.4,1
WGA Parkhouse,7,13,0,373,78,28.69,0,2,1,ENG,1950,1959,0.0,0.0769,0.0,0.1538,9,0.78,0
RG Samuels,6,12,2,372,125,37.2,1,1,0,WI,1996,1997,0.5,0.0,0.1667,0.1667,1,6.0,0
AE Dick,17,30,4,370,50,14.23,0,1,4,NZ,1961,1965,0.0,0.1333,0.1333,0.0333,4,4.25,0
Talat Ali,10,18,2,370,61,23.12,0,2,2,PAK,1972,1979,0.0,0.1111,0.1111,0.1111,7,1.43,0
KDK Vithanage,10,16,2,370,103,26.42,1,1,1,SL,2013,2015,0.5,0.0625,0.125,0.125,2,5.0,0
NAM McLean,19,32,2,368,46,12.26,0,0,6,WI,1998,2001,0.0,0.1875,0.0625,0.0,3,6.33,0
IDK Salisbury,15,25,3,368,50,16.72,0,1,4,ENG,1992,2000,0.0,0.16,0.12,0.04,8,1.88,0
PJ Wiseman,25,34,8,366,36,14.07,0,0,5,NZ,1998,2005,0.0,0.1471,0.2353,0.0,7,3.57,0
NJN Hawke,27,37,15,365,45,16.59,0,0,6,AUS,1963,1968,0.0,0.1622,0.4054,0.0,5,5.4,0
WE Russell,10,18,1,362,70,21.29,0,2,2,ENG,1961,1967,0.0,0.1111,0.0556,0.1111,6,1.67,0
S Ramadhin,43,58,14,361,44,8.2,0,0,14,WI,1950,1961,0.0,0.2414,0.2414,0.0,11,3.91,0
PR Adams,45,55,15,360,35,9.0,0,0,8,SA,1995,2004,0.0,0.1455,0.2727,0.0,9,5.0,0
Danish Kaneria,61,84,33,360,29,7.05,0,0,25,PAK,2000,2010,0.0,0.2976,0.3929,0.0,10,6.1,0
CMW Read,15,23,4,360,55,18.94,0,1,5,ENG,1999,2007,0.0,0.2174,0.1739,0.0435,8,1.88,0
PS de Villiers,18,26,7,359,67,18.89,0,2,3,SA,1993,1998,0.0,0.1154,0.2692,0.0769,5,3.6,0
HJH Scott,8,14,1,359,102,27.61,1,1,0,AUS,1884,1886,0.5,0.0,0.0714,0.1429,2,4.0,0
ID Craig,11,18,0,358,53,19.88,0,2,3,AUS,1953,1958,0.0,0.1667,0.0,0.1111,5,2.2,0
BC Rose,9,16,2,358,70,25.57,0,2,0,ENG,1977,1981,0.0,0.0,0.125,0.125,4,2.25,0
P Holmes,7,14,1,357,88,27.46,0,4,3,ENG,1921,1932,0.0,0.2143,0.0714,0.2857,11,0.64,0
SJ Pegler,16,28,5,356,35,15.47,0,0,6,SA,1910,1924,0.0,0.2143,0.1786,0.0,14,1.14,0
AJ Bichel,19,22,1,355,71,16.9,0,1,3,AUS,1997,2003,0.0,0.1364,0.0455,0.0455,6,3.17,0
JMM Commaille,12,22,1,355,47,16.9,0,0,1,SA,1910,1928,0.0,0.0455,0.0455,0.0,18,0.67,0
BW Hilfenhaus,27,38,12,355,56,13.65,0,1,8,AUS,2009,2012,0.0,0.2105,0.3158,0.0263,3,9.0,0
PNF Mansell,13,22,2,355,90,17.75,0,2,3,SA,1951,1955,0.0,0.1364,0.0909,0.0909,4,3.25,0
MS Nichols,14,19,7,355,78,29.58,0,2,0,ENG,1930,1939,0.0,0.0,0.3684,0.1053,9,1.56,0
MB Poore,14,24,1,355,45,15.43,0,0,6,NZ,1953,1956,0.0,0.25,0.0417,0.0,3,4.67,0
WA Shalders,12,23,1,355,42,16.13,0,0,4,SA,1899,1907,0.0,0.1739,0.0435,0.0,8,1.5,0
RT Spooner,7,14,1,354,92,27.23,0,3,3,ENG,1951,1955,0.0,0.2143,0.0714,0.2143,4,1.75,0
MN Hart,14,24,4,353,45,17.65,0,0,3,NZ,1994,1995,0.0,0.125,0.1667,0.0,1,14.0,0
BL Irvine,4,7,0,353,102,50.42,1,2,0,SA,1970,1970,0.3333,0.0,0.0,0.4286,1,4.0,0
SAR Silva,9,16,2,353,111,25.21,2,0,1,SL,1983,1988,1.0,0.0625,0.125,0.125,5,1.8,0
HB Taber,16,27,5,353,48,16.04,0,0,3,AUS,1966,1970,0.0,0.1111,0.1852,0.0,4,4.0,0
SB Joshi,15,19,2,352,92,20.7,0,1,2,IND,1996,2000,0.0,0.1053,0.1053,0.0526,4,3.75,0
JG Leggat,9,18,2,351,61,21.93,0,2,1,NZ,1952,1956,0.0,0.0556,0.1111,0.1111,4,2.25,0
S Matsikenyeri,8,16,1,351,57,23.4,0,2,0,ZIM,2003,2005,0.0,0.0,0.0625,0.125,2,4.0,0
DK Gaekwad,11,20,1,350,52,18.42,0,1,3,IND,1952,1961,0.0,0.15,0.05,0.05,9,1.22,0
P Lever,17,18,2,350,88,21.87,0,2,1,ENG,1970,1975,0.0,0.0556,0.1111,0.1111,5,3.4,0
CK Nayudu,7,14,0,350,81,25.0,0,2,0,IND,1932,1936,0.0,0.0,0.0,0.1429,4,1.75,0
SCG MacGill,44,47,11,349,43,9.69,0,0,12,AUS,1998,2008,0.0,0.2553,0.234,0.0,10,4.4,0
CR Matthews,18,25,6,348,62,18.31,0,1,4,SA,1992,1995,0.0,0.16,0.24,0.04,3,6.0,0
EP Nupen,17,31,7,348,69,14.5,0,2,5,SA,1921,1936,0.0,0.1613,0.2258,0.0645,15,1.13,0
Jahurul Islam,7,14,1,347,48,26.69,0,0,2,BAN,2010,2013,0.0,0.1429,0.0714,0.0,3,2.33,0
LSM Miller,13,25,0,346,47,13.84,0,0,5,NZ,1953,1958,0.0,0.2,0.0,0.0,5,2.6,0
MA Carberry,6,12,0,345,60,28.75,0,1,2,ENG,2010,2014,0.0,0.1667,0.0,0.0833,4,1.5,0
EW Freeman,11,18,0,345,76,19.16,0,2,0,AUS,1968,1970,0.0,0.0,0.0,0.1111,2,5.5,0
Rizwan-uz-Zaman,11,19,1,345,60,19.16,0,3,2,PAK,1981,1989,0.0,0.1053,0.0526,0.1579,8,1.38,0
Sanwar Hossain,9,18,0,345,49,19.16,0,0,1,BAN,2001,2003,0.0,0.0556,0.0,0.0,2,4.5,0
Lord Tennyson,9,12,1,345,74,31.36,0,4,1,ENG,1913,1921,0.0,0.0833,0.0833,0.3333,8,1.12,0
D Dasgupta,8,13,1,344,100,28.66,1,2,2,IND,2001,2002,0.3333,0.1538,0.0769,0.2308,1,8.0,0
FA Rose,19,28,2,344,69,13.23,0,1,2,WI,1997,2000,0.0,0.0714,0.0714,0.0357,3,6.33,0
LA Stricker,13,24,0,344,48,14.33,0,0,5,SA,1910,1912,0.0,0.2083,0.0,0.0,2,6.5,0
TM Dowlin,6,11,0,343,95,31.18,0,3,0,WI,2009,2010,0.0,0.0,0.0,0.2727,1,6.0,0
FLH Mooney,14,22,2,343,46,17.15,0,0,1,NZ,1949,1954,0.0,0.0455,0.0909,0.0,5,2.8,0
CA Best,8,13,1,342,164,28.5,1,1,1,WI,1986,1990,0.5,0.0769,0.0769,0.1538,4,2.0,0
DJ Brown,26,34,5,342,44,11.79,0,0,6,ENG,1965,1969,0.0,0.1765,0.1471,0.0,4,6.5,0
KL Hutchings,7,12,0,341,126,28.41,1,1,1,ENG,1907,1909,0.5,0.0833,0.0,0.1667,2,3.5,0
CFK van Wyk,9,17,1,341,71,21.31,0,1,3,NZ,2012,2012,0.0,0.1765,0.0588,0.0588,1,9.0,0
AEE Vogler,15,26,6,340,65,17.0,0,2,4,SA,1906,1911,0.0,0.1538,0.2308,0.0769,5,3.0,0
TW Garrett,19,33,6,339,51,12.55,0,1,5,AUS,1877,1888,0.0,0.1515,0.1818,0.0303,11,1.73,0
GJ Maxwell,7,14,1,339,104,26.07,1,0,0,AUS,2013,2017,1.0,0.0,0.0714,0.0714,4,1.75,0
UT Yadav,45,50,22,339,31,12.1,0,0,5,IND,2011,2019,0.0,0.1,0.44,0.0,8,5.62,1
A Nel,36,42,8,337,34,9.91,0,0,11,SA,2001,2008,0.0,0.2619,0.1905,0.0,7,5.14,0
Mahmood Hussain,27,39,6,336,35,10.18,0,0,8,PAK,1952,1962,0.0,0.2051,0.1538,0.0,10,2.7,0
Raqibul Hasan,9,18,1,336,65,19.76,0,1,2,BAN,2008,2011,0.0,0.1111,0.0556,0.0556,3,3.0,0
SD Robson,7,11,0,336,127,30.54,1,1,0,ENG,2014,2014,0.5,0.0,0.0,0.1818,1,7.0,0
HSTL Hendry,11,18,2,335,112,20.93,1,0,1,AUS,1921,1929,1.0,0.0556,0.1111,0.0556,8,1.38,0
R Rampaul,18,31,8,335,40,14.56,0,0,6,WI,2009,2012,0.0,0.1935,0.2581,0.0,3,6.0,0
MH Dekker,14,22,1,333,68,15.85,0,2,4,ZIM,1993,1996,0.0,0.1818,0.0455,0.0909,3,4.67,0
BT Foakes,5,10,2,332,107,41.5,1,1,0,ENG,2018,2019,0.5,0.0,0.2,0.2,1,5.0,1
RC Blunt,9,13,1,330,96,27.5,0,1,1,NZ,1930,1932,0.0,0.0769,0.0769,0.0769,2,4.5,0
FR Foster,11,15,1,330,71,23.57,0,3,1,ENG,1911,1912,0.0,0.0667,0.0667,0.2,1,11.0,0
VL Mehra,8,14,1,329,62,25.3,0,2,1,IND,1955,1964,0.0,0.0714,0.0714,0.1429,9,0.89,0
Wajahatullah Wasti,6,10,1,329,133,36.55,2,0,0,PAK,1999,2000,1.0,0.0,0.1,0.2,1,6.0,0
AM Moir,17,30,8,327,41,14.86,0,0,5,NZ,1951,1959,0.0,0.1667,0.2667,0.0,8,2.12,0
MC Snedden,25,30,8,327,33,14.86,0,0,6,NZ,1981,1990,0.0,0.2,0.2667,0.0,9,2.78,0
HF Wade,10,18,2,327,40,20.43,0,0,4,SA,1935,1936,0.0,0.2222,0.1111,0.0,1,10.0,0
ALF de Mel,17,28,5,326,34,14.17,0,0,5,SL,1982,1986,0.0,0.1786,0.1786,0.0,4,4.25,0
GM Fullerton,7,13,0,325,88,25.0,0,3,1,SA,1947,1951,0.0,0.0769,0.0,0.2308,4,1.75,0
CMH Hathorn,12,20,1,325,102,17.1,1,0,1,SA,1902,1911,1.0,0.05,0.05,0.05,9,1.33,0
AJ Redmond,8,16,1,325,83,21.66,0,2,1,NZ,2008,2013,0.0,0.0625,0.0625,0.125,5,1.6,0
Sohag Gazi,10,16,1,325,101,21.66,1,0,3,BAN,2012,2014,1.0,0.1875,0.0625,0.0625,2,5.0,0
G Thomas,8,12,1,325,61,29.54,0,3,0,AUS,1965,1966,0.0,0.0,0.0833,0.25,1,8.0,0
CTB Turner,17,32,4,323,29,11.53,0,0,6,AUS,1887,1895,0.0,0.1875,0.125,0.0,8,2.12,0
Abid Ali,2,3,1,321,174,160.5,2,0,0,PAK,2019,2019,1.0,0.0,0.3333,0.6667,1,2.0,1
TS Worthington,9,11,0,321,128,29.18,1,1,4,ENG,1930,1937,0.5,0.3636,0.0,0.1818,7,1.29,0
DSBP Kuruppu,4,7,1,320,201,53.33,1,0,0,SL,1987,1991,1.0,0.0,0.1429,0.1429,4,1.0,0
A Mukund,7,14,0,320,81,22.85,0,2,3,IND,2011,2017,0.0,0.2143,0.0,0.1429,6,1.17,0
DR Smith,10,14,1,320,105,24.61,1,0,4,WI,2004,2006,1.0,0.2857,0.0714,0.0714,2,5.0,0
JF Crapp,7,13,2,319,56,29.0,0,3,1,ENG,1948,1949,0.0,0.0769,0.1538,0.2308,1,7.0,0
L Ronchi,4,8,0,319,88,39.87,0,2,1,NZ,2015,2016,0.0,0.125,0.0,0.25,1,4.0,0
OAC Banks,10,16,4,318,50,26.5,0,1,1,WI,2003,2005,0.0,0.0625,0.25,0.0625,2,5.0,0
HJ Keith,8,16,1,318,73,21.2,0,2,3,SA,1953,1957,0.0,0.1875,0.0625,0.125,4,2.0,0
Tauseef Ahmed,34,38,20,318,35,17.66,0,0,6,PAK,1980,1993,0.0,0.1579,0.5263,0.0,13,2.62,0
RJ Sidebottom,22,31,11,313,31,15.65,0,0,3,ENG,2001,2010,0.0,0.0968,0.3548,0.0,9,2.44,0
JWA Taylor,7,13,1,312,76,26.0,0,2,1,ENG,2012,2016,0.0,0.0769,0.0769,0.1538,4,1.75,0
J Hardstaff snr,5,10,0,311,72,31.1,0,3,0,ENG,1907,1908,0.0,0.0,0.0,0.3,1,5.0,0
BN French,16,21,4,308,59,18.11,0,1,2,ENG,1986,1988,0.0,0.0952,0.1905,0.0476,2,8.0,0
W Voce,27,38,15,308,66,13.39,0,1,6,ENG,1930,1947,0.0,0.1579,0.3947,0.0263,17,1.59,0
JK Lever,21,31,5,306,53,11.76,0,1,2,ENG,1976,1986,0.0,0.0645,0.1613,0.0323,10,2.1,0
Q McMillan,13,21,4,306,50,18.0,0,1,4,SA,1929,1932,0.0,0.1905,0.1905,0.0476,3,4.33,0
Wahab Riaz,27,41,5,306,39,8.5,0,0,9,PAK,2010,2018,0.0,0.2195,0.122,0.0,8,3.38,0
DW Fleming,20,19,3,305,71,19.06,0,2,7,AUS,1994,2001,0.0,0.3684,0.1579,0.1053,7,2.86,0
Shamsur Rahman,6,12,0,305,106,25.41,1,0,1,BAN,2014,2014,1.0,0.0833,0.0,0.0833,1,6.0,0
BR Hartland,9,18,0,303,52,16.83,0,1,3,NZ,1992,1994,0.0,0.1667,0.0,0.0556,2,4.5,0
AH Jarvis,11,21,3,303,82,16.83,0,1,1,AUS,1885,1895,0.0,0.0476,0.1429,0.0476,10,1.1,0
DJ Murray,8,16,1,303,52,20.2,0,1,3,NZ,1994,1995,0.0,0.1875,0.0625,0.0625,1,8.0,0
